,play_id,game_id,play_num,team_id_for,team_id_against,event,secondaryType,x,y,period,periodType,periodTime,periodTimeRemaining,dateTime,goals_away,goals_home,description,st_x,st_y,rink_side
3630437,2018030417_168,2018030417,168,19.0,6.0,Hit,,96.0,-16.0,2,REGULAR,693,507,2019-06-13 01:33:44,2,0,Oskar Sundqvist hit Brandon Carlo,96.0,-16.0,left
3630438,2018030417_169,2018030417,169,6.0,19.0,Shot,Snap Shot,-76.0,-25.0,2,REGULAR,752,448,2019-06-13 01:34:38,2,0,Jake DeBrusk Snap Shot saved by Jordan Binnington,76.0,25.0,right
3630439,2018030417_170,2018030417,170,6.0,19.0,Shot,Wrist Shot,3.0,29.0,2,REGULAR,782,418,2019-06-13 01:35:08,2,0,Matt Grzelcyk Wrist Shot saved by Jordan Binnington,-3.0,-29.0,right
3630440,2018030417_171,2018030417,171,6.0,19.0,Giveaway,,3.0,-7.0,2,REGULAR,802,398,2019-06-13 01:35:28,2,0,Giveaway by Danton Heinen,-3.0,7.0,right
3630441,2018030417_172,2018030417,172,6.0,19.0,Hit,,4.0,38.0,2,REGULAR,807,393,2019-06-13 01:35:39,2,0,Charlie Coyle hit Vince Dunn,-4.0,-38.0,right
3630442,2018030417_173,2018030417,173,6.0,19.0,Shot,Wrist Shot,82.0,35.0,2,REGULAR,818,382,2019-06-13 01:35:49,2,0,Brandon Carlo Wrist Shot saved by Jordan Binnington,-82.0,-35.0,right
3630443,2018030417_174,2018030417,174,19.0,6.0,Giveaway,,-8.0,31.0,2,REGULAR,826,374,2019-06-13 01:36:00,2,0,Giveaway by Jay Bouwmeester,-8.0,31.0,left
3630444,2018030417_175,2018030417,175,6.0,19.0,Shot,Wrist Shot,-52.0,27.0,2,REGULAR,829,371,2019-06-13 01:35:57,2,0,Brad Marchand Wrist Shot saved by Jordan Binnington,52.0,-27.0,right
3630445,2018030417_176,2018030417,176,,,Stoppage,,,,2,REGULAR,829,371,2019-06-13 01:36:05,2,0,Goalie Stopped,,,
3630446,2018030417_177,2018030417,177,19.0,6.0,Faceoff,,-69.0,22.0,2,REGULAR,829,371,2019-06-13 01:37:48,2,0,Ryan O'Reilly faceoff won against Patrice Bergeron,-69.0,22.0,left
3630447,2018030417_178,2018030417,178,,,Stoppage,,,,2,REGULAR,842,358,2019-06-13 01:38:36,2,0,Offside,,,
3630448,2018030417_179,2018030417,179,6.0,19.0,Faceoff,,-69.0,-22.0,2,REGULAR,842,358,2019-06-13 01:38:51,2,0,Charlie Coyle faceoff won against Oskar Sundqvist,69.0,22.0,right
3630449,2018030417_180,2018030417,180,19.0,6.0,Blocked Shot,,-66.0,8.0,2,REGULAR,847,353,2019-06-13 01:39:16,2,0,Ivan Barbashev,-66.0,8.0,left
3630450,2018030417_181,2018030417,181,6.0,19.0,Giveaway,,-35.0,30.0,2,REGULAR,851,349,2019-06-13 01:39:14,2,0,Giveaway by Brandon Carlo,35.0,-30.0,right
3630451,2018030417_182,2018030417,182,19.0,6.0,Shot,Wrist Shot,35.0,-26.0,2,REGULAR,855,345,2019-06-13 01:39:19,2,0,Colton Parayko Wrist Shot saved by Tuukka Rask,35.0,-26.0,left
3630452,2018030417_183,2018030417,183,,,Stoppage,,,,2,REGULAR,856,344,2019-06-13 01:39:27,2,0,Goalie Stopped,,,
3630453,2018030417_184,2018030417,184,6.0,19.0,Faceoff,,69.0,-22.0,2,REGULAR,856,344,2019-06-13 01:39:41,2,0,Sean Kuraly faceoff won against Brayden Schenn,-69.0,22.0,right
3630454,2018030417_185,2018030417,185,6.0,19.0,Hit,,-79.0,-36.0,2,REGULAR,874,326,2019-06-13 01:40:18,2,0,Joakim Nordstrom hit Alex Pietrangelo,79.0,36.0,right
3630455,2018030417_186,2018030417,186,6.0,19.0,Hit,,8.0,-38.0,2,REGULAR,885,315,2019-06-13 01:40:29,2,0,Noel Acciari hit Jaden Schwartz,-8.0,38.0,right
3630456,2018030417_187,2018030417,187,6.0,19.0,Giveaway,,-40.0,30.0,2,REGULAR,906,294,2019-06-13 01:40:45,2,0,Giveaway by Sean Kuraly,40.0,-30.0,right
3630457,2018030417_188,2018030417,188,,,Stoppage,,,,2,REGULAR,907,293,2019-06-13 01:41:05,2,0,Puck in Crowd,,,
3630458,2018030417_189,2018030417,189,6.0,19.0,Faceoff,,-20.0,22.0,2,REGULAR,907,293,2019-06-13 01:42:29,2,0,David Krejci faceoff won against Ryan O'Reilly,20.0,-22.0,right
3630459,2018030417_190,2018030417,190,6.0,19.0,Missed Shot,,-35.0,10.0,2,REGULAR,975,225,2019-06-13 01:44:24,2,0,Brandon Carlo - Wide of Net,35.0,-10.0,right
3630460,2018030417_191,2018030417,191,,,Stoppage,,,,2,REGULAR,975,225,2019-06-13 01:44:37,2,0,Goalie Stopped,,,
3630461,2018030417_192,2018030417,192,6.0,19.0,Faceoff,,-69.0,22.0,2,REGULAR,975,225,2019-06-13 01:44:45,2,0,Patrice Bergeron faceoff won against Brayden Schenn,69.0,-22.0,right
3630462,2018030417_193,2018030417,193,19.0,6.0,Hit,,-85.0,-32.0,2,REGULAR,994,206,2019-06-13 01:45:14,2,0,Alex Pietrangelo hit David Pastrnak,-85.0,-32.0,left
3630463,2018030417_194,2018030417,194,6.0,19.0,Shot,Wrist Shot,-34.0,22.0,2,REGULAR,996,204,2019-06-13 01:45:11,2,0,Patrice Bergeron Wrist Shot saved by Jordan Binnington,34.0,-22.0,right
3630464,2018030417_195,2018030417,195,6.0,19.0,Blocked Shot,,67.0,6.0,2,REGULAR,1004,196,2019-06-13 01:45:24,2,0,Brandon Carlo,-67.0,-6.0,right
3630465,2018030417_196,2018030417,196,19.0,6.0,Hit,,-15.0,-35.0,2,REGULAR,1022,178,2019-06-13 01:45:50,2,0,Tyler Bozak hit Matt Grzelcyk,-15.0,-35.0,left
3630466,2018030417_197,2018030417,197,6.0,19.0,Shot,Wrist Shot,-61.0,33.0,2,REGULAR,1051,149,2019-06-13 01:46:05,2,0,Charlie Coyle Wrist Shot saved by Jordan Binnington,61.0,-33.0,right
3630467,2018030417_198,2018030417,198,,,Stoppage,,,,2,REGULAR,1051,149,2019-06-13 01:46:14,2,0,Goalie Stopped,,,
3630468,2018030417_199,2018030417,199,19.0,6.0,Faceoff,,-69.0,22.0,2,REGULAR,1051,149,2019-06-13 01:46:39,2,0,Brayden Schenn faceoff won against David Krejci,-69.0,22.0,left
3630469,2018030417_200,2018030417,200,19.0,6.0,Blocked Shot,,-60.0,5.0,2,REGULAR,1082,118,2019-06-13 01:47:40,2,0,Colton Parayko,-60.0,5.0,left
3630470,2018030417_201,2018030417,201,19.0,6.0,Takeaway,,-54.0,36.0,2,REGULAR,1085,115,2019-06-13 01:47:38,2,0,Takeaway by Brayden Schenn,-54.0,36.0,left
3630471,2018030417_202,2018030417,202,6.0,19.0,Giveaway,,33.0,-20.0,2,REGULAR,1099,101,2019-06-13 01:47:52,2,0,Giveaway by Torey Krug,-33.0,20.0,right
3630472,2018030417_203,2018030417,203,6.0,19.0,Shot,Wrist Shot,-46.0,33.0,2,REGULAR,1105,95,2019-06-13 01:47:58,2,0,David Pastrnak Wrist Shot saved by Jordan Binnington,46.0,-33.0,right
3630473,2018030417_204,2018030417,204,19.0,6.0,Blocked Shot,,-60.0,5.0,2,REGULAR,1113,87,2019-06-13 01:48:15,2,0,Alex Pietrangelo,-60.0,5.0,left
3630474,2018030417_205,2018030417,205,19.0,6.0,Missed Shot,,46.0,24.0,2,REGULAR,1120,80,2019-06-13 01:48:13,2,0,Zach Sanford - Over Net,46.0,24.0,left
3630475,2018030417_206,2018030417,206,19.0,6.0,Hit,,95.0,-7.0,2,REGULAR,1155,45,2019-06-13 01:48:54,2,0,Ivan Barbashev hit Charlie McAvoy,95.0,-7.0,left
3630476,2018030417_207,2018030417,207,6.0,19.0,Shot,Wrist Shot,-54.0,13.0,2,REGULAR,1174,26,2019-06-13 01:49:07,2,0,Danton Heinen Wrist Shot saved by Jordan Binnington,54.0,-13.0,right
3630477,2018030417_208,2018030417,208,19.0,6.0,Blocked Shot,,-70.0,-8.0,2,REGULAR,1178,22,2019-06-13 01:49:17,2,0,Alex Pietrangelo,-70.0,-8.0,left
3630478,2018030417_209,2018030417,209,19.0,6.0,Hit,,-90.0,35.0,2,REGULAR,1194,6,2019-06-13 01:49:33,2,0,Oskar Sundqvist hit Danton Heinen,-90.0,35.0,left
3630479,2018030417_210,2018030417,210,19.0,6.0,Shot,Wrist Shot,-15.0,-6.0,2,REGULAR,1198,2,2019-06-13 01:49:33,2,0,Alex Pietrangelo Wrist Shot saved by Tuukka Rask,-15.0,-6.0,left
3630484,2018030417_215,2018030417,215,6.0,19.0,Faceoff,,0.0,0.0,3,REGULAR,0,1200,2019-06-13 02:07:56,2,0,Charlie Coyle faceoff won against Oskar Sundqvist,0.0,0.0,left
3630485,2018030417_216,2018030417,216,6.0,19.0,Shot,Slap Shot,38.0,-1.0,3,REGULAR,66,1134,2019-06-13 02:09:14,2,0,Torey Krug Slap Shot saved by Jordan Binnington,38.0,-1.0,left
3630486,2018030417_217,2018030417,217,,,Stoppage,,,,3,REGULAR,66,1134,2019-06-13 02:09:21,2,0,Goalie Stopped,,,
3630487,2018030417_218,2018030417,218,6.0,19.0,Faceoff,,69.0,22.0,3,REGULAR,66,1134,2019-06-13 02:09:36,2,0,Patrice Bergeron faceoff won against Ryan O'Reilly,69.0,22.0,left
3630488,2018030417_219,2018030417,219,19.0,6.0,Blocked Shot,,55.0,-13.0,3,REGULAR,80,1120,2019-06-13 02:10:05,2,0,Tyler Bozak,-55.0,13.0,right
3630489,2018030417_220,2018030417,220,6.0,19.0,Hit,,-75.0,-40.0,3,REGULAR,91,1109,2019-06-13 02:10:16,2,0,Torey Krug hit Ryan O'Reilly,-75.0,-40.0,left
3630490,2018030417_221,2018030417,221,19.0,6.0,Giveaway,,43.0,32.0,3,REGULAR,129,1071,2019-06-13 02:10:48,2,0,Giveaway by Pat Maroon,-43.0,-32.0,right
3630491,2018030417_222,2018030417,222,6.0,19.0,Missed Shot,,72.0,-4.0,3,REGULAR,140,1060,2019-06-13 02:10:59,2,0,Jake DeBrusk - Over Net,72.0,-4.0,left
3630492,2018030417_223,2018030417,223,19.0,6.0,Hit,,-95.0,14.0,3,REGULAR,166,1034,2019-06-13 02:11:30,2,0,Ivan Barbashev hit Matt Grzelcyk,95.0,-14.0,right
3630493,2018030417_224,2018030417,224,19.0,6.0,Takeaway,,48.0,25.0,3,REGULAR,181,1019,2019-06-13 02:11:40,2,0,Takeaway by Alexander Steen,-48.0,-25.0,right
3630494,2018030417_225,2018030417,225,19.0,6.0,Hit,,8.0,26.0,3,REGULAR,181,1019,2019-06-13 02:11:45,2,0,Ivan Barbashev hit Sean Kuraly,-8.0,-26.0,right
3630495,2018030417_226,2018030417,226,19.0,6.0,Shot,Wrist Shot,-55.0,-2.0,3,REGULAR,186,1014,2019-06-13 02:11:46,2,0,Oskar Sundqvist Wrist Shot saved by Tuukka Rask,55.0,2.0,right
3630496,2018030417_227,2018030417,227,19.0,6.0,Shot,Wrist Shot,-79.0,1.0,3,REGULAR,190,1010,2019-06-13 02:11:49,2,0,Oskar Sundqvist Wrist Shot saved by Tuukka Rask,79.0,-1.0,right
3630497,2018030417_228,2018030417,228,19.0,6.0,Shot,Wrist Shot,-84.0,-6.0,3,REGULAR,193,1007,2019-06-13 02:12:33,2,0,Ivan Barbashev Wrist Shot saved by Tuukka Rask,84.0,6.0,right
3630498,2018030417_229,2018030417,229,19.0,6.0,Takeaway,,-21.0,-33.0,3,REGULAR,206,994,2019-06-13 02:12:05,2,0,Takeaway by Ivan Barbashev,21.0,33.0,right
3630499,2018030417_230,2018030417,230,19.0,6.0,Shot,Wrist Shot,-82.0,-12.0,3,REGULAR,209,991,2019-06-13 02:12:08,2,0,Vladimir Tarasenko Wrist Shot saved by Tuukka Rask,82.0,12.0,right
3630500,2018030417_231,2018030417,231,19.0,6.0,Hit,,98.0,-2.0,3,REGULAR,219,981,2019-06-13 02:12:24,2,0,Carl Gunnarsson hit David Pastrnak,-98.0,2.0,right
3630501,2018030417_232,2018030417,232,19.0,6.0,Blocked Shot,,69.0,7.0,3,REGULAR,234,966,2019-06-13 02:12:39,2,0,Carl Gunnarsson,-69.0,-7.0,right
3630502,2018030417_233,2018030417,233,6.0,19.0,Hit,,-10.0,37.0,3,REGULAR,265,935,2019-06-13 02:13:05,2,0,Matt Grzelcyk hit David Perron,-10.0,37.0,left
3630503,2018030417_234,2018030417,234,6.0,19.0,Hit,,97.0,-7.0,3,REGULAR,279,921,2019-06-13 02:13:24,2,0,Charlie Coyle hit Vince Dunn,97.0,-7.0,left
3630504,2018030417_235,2018030417,235,19.0,6.0,Hit,,14.0,-25.0,3,REGULAR,305,895,2019-06-13 02:13:50,2,0,Ivan Barbashev hit Marcus Johansson,-14.0,25.0,right
3630505,2018030417_236,2018030417,236,6.0,19.0,Shot,Backhand,78.0,-4.0,3,REGULAR,308,892,2019-06-13 02:13:47,2,0,Sean Kuraly Backhand saved by Jordan Binnington,78.0,-4.0,left
3630506,2018030417_237,2018030417,237,6.0,19.0,Hit,,-96.0,6.0,3,REGULAR,327,873,2019-06-13 02:14:11,2,0,Torey Krug hit Pat Maroon,-96.0,6.0,left
3630507,2018030417_238,2018030417,238,19.0,6.0,Shot,Wrist Shot,-32.0,18.0,3,REGULAR,328,872,2019-06-13 02:15:00,2,0,Colton Parayko Wrist Shot saved by Tuukka Rask,32.0,-18.0,right
3630508,2018030417_239,2018030417,239,,,Stoppage,,,,3,REGULAR,343,857,2019-06-13 02:14:32,2,0,Puck Frozen,,,
3630509,2018030417_240,2018030417,240,6.0,19.0,Faceoff,,-69.0,-22.0,3,REGULAR,343,857,2019-06-13 02:14:43,2,0,Patrice Bergeron faceoff won against Brayden Schenn,-69.0,-22.0,left
3630510,2018030417_241,2018030417,241,6.0,19.0,Shot,Wrist Shot,80.0,19.0,3,REGULAR,360,840,2019-06-13 02:15:13,2,0,Brad Marchand Wrist Shot saved by Jordan Binnington,80.0,19.0,left
3630511,2018030417_242,2018030417,242,,,Stoppage,,,,3,REGULAR,365,835,2019-06-13 02:15:25,2,0,Icing,,,
3630512,2018030417_243,2018030417,243,6.0,19.0,Faceoff,,69.0,22.0,3,REGULAR,365,835,2019-06-13 02:15:36,2,0,Patrice Bergeron faceoff won against Brayden Schenn,69.0,22.0,left
3630513,2018030417_244,2018030417,244,19.0,6.0,Takeaway,,-7.0,-1.0,3,REGULAR,412,788,2019-06-13 02:16:38,2,0,Takeaway by Ryan O'Reilly,7.0,1.0,right
3630514,2018030417_245,2018030417,245,,,Stoppage,,,,3,REGULAR,443,757,2019-06-13 02:17:15,2,0,Icing,,,
3630515,2018030417_246,2018030417,246,19.0,6.0,Faceoff,,69.0,22.0,3,REGULAR,443,757,2019-06-13 02:17:16,2,0,Tyler Bozak faceoff won against Charlie Coyle,-69.0,-22.0,right
3630516,2018030417_247,2018030417,247,19.0,6.0,Giveaway,,87.0,30.0,3,REGULAR,450,750,2019-06-13 02:17:55,2,0,Giveaway by Vince Dunn,-87.0,-30.0,right
3630517,2018030417_248,2018030417,248,19.0,6.0,Blocked Shot,,71.0,-5.0,3,REGULAR,484,716,2019-06-13 02:18:34,2,0,Alexander Steen,-71.0,5.0,right
3630518,2018030417_249,2018030417,249,19.0,6.0,Hit,,69.0,-33.0,3,REGULAR,526,674,2019-06-13 02:19:17,2,0,Carl Gunnarsson hit Noel Acciari,-69.0,33.0,right
3630519,2018030417_250,2018030417,250,6.0,19.0,Shot,Wrist Shot,42.0,-27.0,3,REGULAR,534,666,2019-06-13 02:19:19,2,0,Noel Acciari Wrist Shot saved by Jordan Binnington,42.0,-27.0,left
3630520,2018030417_251,2018030417,251,6.0,19.0,Shot,Wrist Shot,77.0,8.0,3,REGULAR,537,663,2019-06-13 02:19:22,2,0,Joakim Nordstrom Wrist Shot saved by Jordan Binnington,77.0,8.0,left
3630521,2018030417_252,2018030417,252,6.0,19.0,Missed Shot,,34.0,3.0,3,REGULAR,579,621,2019-06-13 02:20:04,2,0,Charlie McAvoy - Wide of Net,34.0,3.0,left
3630522,2018030417_253,2018030417,253,19.0,6.0,Blocked Shot,,61.0,11.0,3,REGULAR,587,613,2019-06-13 02:20:17,2,0,Vince Dunn,-61.0,-11.0,right
3630523,2018030417_254,2018030417,254,19.0,6.0,Hit,,-95.0,-15.0,3,REGULAR,595,605,2019-06-13 02:20:25,2,0,Pat Maroon hit Charlie McAvoy,95.0,15.0,right
3630524,2018030417_255,2018030417,255,6.0,19.0,Hit,,-94.0,-9.0,3,REGULAR,637,563,2019-06-13 02:21:08,2,0,Matt Grzelcyk hit Ivan Barbashev,-94.0,-9.0,left
3630525,2018030417_256,2018030417,256,19.0,6.0,Blocked Shot,,67.0,6.0,3,REGULAR,677,523,2019-06-13 02:21:48,2,0,Jay Bouwmeester,-67.0,-6.0,right
3630526,2018030417_257,2018030417,257,19.0,6.0,Goal,Snap Shot,-67.0,3.0,3,REGULAR,685,515,2019-06-13 02:21:52,3,0,"Brayden Schenn (5) Snap Shot, assists: Vladimir Tarasenko (6), Jaden Schwartz (8)",67.0,-3.0,right
3630527,2018030417_258,2018030417,258,19.0,6.0,Faceoff,,0.0,0.0,3,REGULAR,685,515,2019-06-13 02:22:57,3,0,Ryan O'Reilly faceoff won against David Krejci,0.0,0.0,right
3630528,2018030417_259,2018030417,259,,,Stoppage,,,,3,REGULAR,731,469,2019-06-13 02:23:32,3,0,Icing,,,
3630529,2018030417_260,2018030417,260,19.0,6.0,Faceoff,,69.0,-22.0,3,REGULAR,731,469,2019-06-13 02:23:43,3,0,Ivan Barbashev faceoff won against Brad Marchand,-69.0,22.0,right
3630530,2018030417_261,2018030417,261,6.0,19.0,Shot,Wrist Shot,74.0,-10.0,3,REGULAR,732,468,2019-06-13 02:23:33,3,0,David Pastrnak Wrist Shot saved by Jordan Binnington,74.0,-10.0,left
3630531,2018030417_262,2018030417,262,6.0,19.0,Missed Shot,,46.0,-23.0,3,REGULAR,746,454,2019-06-13 02:24:24,3,0,Patrice Bergeron - Wide of Net,46.0,-23.0,left
3630532,2018030417_263,2018030417,263,,,Stoppage,,,,3,REGULAR,757,443,2019-06-13 02:24:40,3,0,Icing,,,
3630533,2018030417_264,2018030417,264,6.0,19.0,Faceoff,,69.0,22.0,3,REGULAR,757,443,2019-06-13 02:24:43,3,0,Charlie Coyle faceoff won against Oskar Sundqvist,69.0,22.0,left
3630534,2018030417_265,2018030417,265,6.0,19.0,Shot,Snap Shot,60.0,23.0,3,REGULAR,761,439,2019-06-13 02:25:06,3,0,Danton Heinen Snap Shot saved by Jordan Binnington,60.0,23.0,left
3630535,2018030417_266,2018030417,266,,,Stoppage,,,,3,REGULAR,761,439,2019-06-13 02:25:14,3,0,Goalie Stopped,,,
3630536,2018030417_267,2018030417,267,6.0,19.0,Faceoff,,69.0,22.0,3,REGULAR,761,439,2019-06-13 02:26:49,3,0,David Krejci faceoff won against Tyler Bozak,69.0,22.0,left
3630537,2018030417_268,2018030417,268,6.0,19.0,Missed Shot,,57.0,11.0,3,REGULAR,767,433,2019-06-13 02:27:49,3,0,Jake DeBrusk - Wide of Net,57.0,11.0,left
3630538,2018030417_269,2018030417,269,19.0,6.0,Hit,,96.0,6.0,3,REGULAR,770,430,2019-06-13 02:27:58,3,0,Tyler Bozak hit Jake DeBrusk,-96.0,-6.0,right
3630539,2018030417_270,2018030417,270,6.0,19.0,Shot,Slap Shot,39.0,22.0,3,REGULAR,790,410,2019-06-13 02:28:13,3,0,Torey Krug Slap Shot saved by Jordan Binnington,39.0,22.0,left
3630540,2018030417_271,2018030417,271,,,Stoppage,,,,3,REGULAR,790,410,2019-06-13 02:28:21,3,0,Goalie Stopped,,,
3630541,2018030417_272,2018030417,272,19.0,6.0,Faceoff,,69.0,22.0,3,REGULAR,790,410,2019-06-13 02:28:32,3,0,Oskar Sundqvist faceoff won against Patrice Bergeron,-69.0,-22.0,right
3630542,2018030417_273,2018030417,273,6.0,19.0,Hit,,66.0,36.0,3,REGULAR,796,404,2019-06-13 02:29:05,3,0,Patrice Bergeron hit Alexander Steen,66.0,36.0,left
3630543,2018030417_274,2018030417,274,19.0,6.0,Hit,,73.0,37.0,3,REGULAR,878,322,2019-06-13 02:30:27,3,0,Brayden Schenn hit Marcus Johansson,-73.0,-37.0,right
3630544,2018030417_275,2018030417,275,19.0,6.0,Shot,Wrist Shot,-46.0,19.0,3,REGULAR,885,315,2019-06-13 02:30:29,3,0,Brayden Schenn Wrist Shot saved by Tuukka Rask,46.0,-19.0,right
3630545,2018030417_276,2018030417,276,6.0,19.0,Giveaway,,-57.0,34.0,3,REGULAR,891,309,2019-06-13 02:30:35,3,0,Giveaway by Torey Krug,-57.0,34.0,left
3630546,2018030417_277,2018030417,277,19.0,6.0,Goal,Snap Shot,-77.0,7.0,3,REGULAR,922,278,2019-06-13 02:31:08,4,0,"Zach Sanford (1) Snap Shot, assists: David Perron (9), Ryan O'Reilly (15)",77.0,-7.0,right
3630547,2018030417_278,2018030417,278,19.0,6.0,Faceoff,,0.0,0.0,3,REGULAR,922,278,2019-06-13 02:31:59,4,0,Oskar Sundqvist faceoff won against Sean Kuraly,0.0,0.0,right
3630548,2018030417_279,2018030417,279,19.0,6.0,Hit,,-68.0,-29.0,3,REGULAR,939,261,2019-06-13 02:32:25,4,0,Ivan Barbashev hit Sean Kuraly,68.0,29.0,right
3630549,2018030417_280,2018030417,280,19.0,6.0,Shot,Snap Shot,-69.0,7.0,3,REGULAR,951,249,2019-06-13 02:32:35,4,0,Alexander Steen Snap Shot saved by Tuukka Rask,69.0,-7.0,right
3630550,2018030417_281,2018030417,281,19.0,6.0,Shot,Snap Shot,-65.0,-4.0,3,REGULAR,955,245,2019-06-13 02:32:39,4,0,Ryan O'Reilly Snap Shot saved by Tuukka Rask,65.0,4.0,right
3630551,2018030417_282,2018030417,282,,,Stoppage,,,,3,REGULAR,955,245,2019-06-13 02:32:47,4,0,Goalie Stopped,,,
3630552,2018030417_283,2018030417,283,6.0,19.0,Faceoff,,-69.0,-22.0,3,REGULAR,955,245,2019-06-13 02:34:48,4,0,Patrice Bergeron faceoff won against Brayden Schenn,-69.0,-22.0,left
3630553,2018030417_284,2018030417,284,,,Stoppage,,,,3,REGULAR,1010,190,2019-06-13 02:36:00,4,0,Goalie Stopped,,,
3630554,2018030417_285,2018030417,285,6.0,19.0,Shot,Wrist Shot,42.0,3.0,3,REGULAR,1010,190,2019-06-13 02:36:01,4,0,Marcus Johansson Wrist Shot saved by Jordan Binnington,42.0,3.0,left
3630555,2018030417_286,2018030417,286,,,Stoppage,,,,3,REGULAR,1010,190,2019-06-13 02:36:09,4,0,Goalie Stopped,,,
3630556,2018030417_287,2018030417,287,19.0,6.0,Faceoff,,69.0,-22.0,3,REGULAR,1010,190,2019-06-13 02:36:09,4,0,Ryan O'Reilly faceoff won against Charlie Coyle,-69.0,22.0,right
3630557,2018030417_288,2018030417,288,6.0,19.0,Missed Shot,,57.0,-13.0,3,REGULAR,1025,175,2019-06-13 02:36:34,4,0,Charlie Coyle - Wide of Net,57.0,-13.0,left
3630558,2018030417_289,2018030417,289,19.0,6.0,Giveaway,,45.0,-6.0,3,REGULAR,1066,134,2019-06-13 02:38:11,4,0,Giveaway by Oskar Sundqvist,-45.0,6.0,right
3630559,2018030417_290,2018030417,290,6.0,19.0,Goal,Wrist Shot,44.0,24.0,3,REGULAR,1070,130,2019-06-13 02:37:20,4,1,"Matt Grzelcyk (4) Wrist Shot, assists: David Krejci (12)",44.0,24.0,left
3630560,2018030417_291,2018030417,291,19.0,6.0,Faceoff,,0.0,0.0,3,REGULAR,1070,130,2019-06-13 02:37:51,4,1,Tyler Bozak faceoff won against Patrice Bergeron,0.0,0.0,right
3630561,2018030417_292,2018030417,292,19.0,6.0,Blocked Shot,,73.0,13.0,3,REGULAR,1111,89,2019-06-13 02:38:52,4,1,Colton Parayko,-73.0,-13.0,right
3630562,2018030417_293,2018030417,293,,,Stoppage,,,,3,REGULAR,1126,74,2019-06-13 02:39:08,4,1,Icing,,,
3630563,2018030417_294,2018030417,294,19.0,6.0,Faceoff,,69.0,-22.0,3,REGULAR,1126,74,2019-06-13 02:39:16,4,1,Ryan O'Reilly faceoff won against Charlie Coyle,-69.0,22.0,right
3630564,2018030417_295,2018030417,295,,,Stoppage,,,,3,REGULAR,1147,53,2019-06-13 02:39:57,4,1,Offside,,,
3630565,2018030417_296,2018030417,296,6.0,19.0,Faceoff,,20.0,22.0,3,REGULAR,1147,53,2019-06-13 02:39:57,4,1,David Krejci faceoff won against Brayden Schenn,20.0,22.0,left
3630566,2018030417_297,2018030417,297,6.0,19.0,Hit,,48.0,38.0,3,REGULAR,1165,35,2019-06-13 02:40:33,4,1,Torey Krug hit Alexander Steen,48.0,38.0,left
3630567,2018030417_298,2018030417,298,6.0,19.0,Missed Shot,,52.0,-27.0,3,REGULAR,1167,33,2019-06-13 02:40:30,4,1,Danton Heinen - Wide of Net,52.0,-27.0,left
